Channel,Time (s),Voltage (V)
CHANnel2,-0.009300000000000003,5.012
CHANnel2,-0.0092,5.021066
CHANnel2,-0.009100000000000004,4.9664
CHANnel2,-0.009000000000000001,5.007466
CHANnel2,-0.008899999999999998,5.1584
CHANnel2,-0.008800000000000002,5.149066
CHANnel2,-0.0087,5.258933
CHANnel2,-0.008600000000000003,5.249599
CHANnel2,-0.0085,5.185599
CHANnel2,-0.008399999999999998,5.1904
CHANnel2,-0.008300000000000002,5.117066
CHANnel2,-0.008199999999999999,5.094399
CHANnel2,-0.008100000000000003,5.149066
CHANnel2,-0.008,5.135466
CHANnel2,-0.007899999999999997,5.089866
CHANnel2,-0.007800000000000001,5.098933
CHANnel2,-0.0076999999999999985,5.135466
CHANnel2,-0.007600000000000003,5.117066
CHANnel2,-0.0075,5.1904
CHANnel2,-0.007400000000000004,5.199466
CHANnel2,-0.007300000000000001,5.258933
CHANnel2,-0.007199999999999998,5.263466
CHANnel2,-0.007100000000000002,5.199466
CHANnel2,-0.006999999999999999,5.1904
CHANnel2,-0.006900000000000003,4.989066
CHANnel2,-0.0068000000000000005,4.9664
CHANnel2,-0.006699999999999998,5.016533
CHANnel2,-0.006600000000000002,5.007466
CHANnel2,-0.006499999999999999,5.098933
CHANnel2,-0.006400000000000003,5.098933
CHANnel2,-0.0063,5.181066
CHANnel2,-0.006200000000000004,5.1584
CHANnel2,-0.006100000000000001,5.226933
CHANnel2,-0.005999999999999998,5.1904
CHANnel2,-0.0059000000000000025,5.236
CHANnel2,-0.0058,5.204
CHANnel2,-0.005700000000000004,5.121866
CHANnel2,-0.005600000000000001,5.139999
CHANnel2,-0.005499999999999998,5.066933
CHANnel2,-0.005400000000000002,5.103466
CHANnel2,-0.005299999999999999,5.057866
CHANnel2,-0.005200000000000003,5.039466
CHANnel2,-0.0051,5.094399
CHANnel2,-0.0049999999999999975,5.044
CHANnel2,-0.004900000000000002,5.089866
CHANnel2,-0.004799999999999999,5.066933
CHANnel2,-0.004700000000000003,5.1584
CHANnel2,-0.0046,5.144533
CHANnel2,-0.004500000000000004,5.213066
CHANnel2,-0.004400000000000001,5.181066
CHANnel2,-0.004299999999999998,5.231466
CHANnel2,-0.004200000000000002,5.217599
CHANnel2,-0.0040999999999999995,5.130933
CHANnel2,-0.0040000000000000036,5.149066
CHANnel2,-0.0039000000000000007,5.089866
CHANnel2,-0.003799999999999998,5.085066
CHANnel2,-0.003700000000000002,5.007466
CHANnel2,-0.003599999999999999,5.021066
CHANnel2,-0.003500000000000003,4.952533
CHANnel2,-0.0034000000000000002,4.993866
CHANnel2,-0.0032999999999999974,5.149066
CHANnel2,-0.0032000000000000015,5.1584
CHANnel2,-0.0030999999999999986,5.258933
CHANnel2,-0.0030000000000000027,5.263466
CHANnel2,-0.0029,5.199466
CHANnel2,-0.002800000000000004,5.213066
CHANnel2,-0.002700000000000001,5.139999
CHANnel2,-0.002599999999999998,5.1264
CHANnel2,-0.0025000000000000022,5.167466
CHANnel2,-0.0023999999999999994,5.130933
CHANnel2,-0.0023000000000000034,5.176533
CHANnel2,-0.0022000000000000006,5.117066
CHANnel2,-0.0020999999999999977,5.181066
CHANnel2,-0.0020000000000000018,5.1584
CHANnel2,-0.001899999999999999,5.236
CHANnel2,-0.001800000000000003,5.263466
CHANnel2,-0.0017000000000000001,5.226933
CHANnel2,-0.0015999999999999973,5.231466
CHANnel2,-0.0015000000000000013,5.135466
CHANnel2,-0.0013999999999999985,5.103466
CHANnel2,-0.0013000000000000025,4.9664
CHANnel2,-0.0011999999999999997,4.975466
CHANnel2,-0.0011000000000000038,5.053066
CHANnel2,-0.0010000000000000009,5.007466
CHANnel2,-0.000899999999999998,5.112533
CHANnel2,-0.0008000000000000021,5.089866
CHANnel2,-0.0006999999999999992,5.1904
CHANnel2,-0.0006000000000000033,5.236
CHANnel2,-0.0005000000000000004,5.176533
CHANnel2,-0.0003999999999999976,5.231466
CHANnel2,-0.00030000000000000165,5.176533
CHANnel2,-0.0001999999999999988,5.162933
CHANnel2,-0.00010000000000000286,5.085066
CHANnel2,0.0,5.107999
CHANnel2,0.00010000000000000286,5.048533
CHANnel2,0.0001999999999999988,5.076
CHANnel2,0.00030000000000000165,5.039466
CHANnel2,0.0003999999999999976,5.030399
CHANnel2,0.0005000000000000004,5.089866
CHANnel2,0.0005999999999999964,5.044
CHANnel2,0.0006999999999999992,5.089866
CHANnel2,0.0008000000000000021,5.053066
CHANnel2,0.000899999999999998,5.1264
CHANnel2,0.0010000000000000009,5.107999
CHANnel2,0.0010999999999999968,5.1904
CHANnel2,0.0011999999999999997,5.167466
CHANnel2,0.0013000000000000025,5.231466
CHANnel2,0.0013999999999999985,5.2224
CHANnel2,0.0015000000000000013,5.149066
CHANnel2,0.0015999999999999973,5.1584
CHANnel2,0.0017000000000000001,5.098933
CHANnel2,0.001800000000000003,5.098933
CHANnel2,0.001899999999999999,5.016533
CHANnel2,0.0020000000000000018,5.025866
CHANnel2,0.0020999999999999977,4.961866
CHANnel2,0.0022000000000000006,4.98
CHANnel2,0.0022999999999999965,5.121866
CHANnel2,0.0023999999999999994,5.121866
CHANnel2,0.0025000000000000022,5.258933
CHANnel2,0.002599999999999998,5.272533
CHANnel2,0.002700000000000001,5.208533
CHANnel2,0.002799999999999997,5.226933
CHANnel2,0.0029,5.162933
CHANnel2,0.0030000000000000027,5.199466
CHANnel2,0.0030999999999999986,5.144533
CHANnel2,0.0032000000000000015,5.1904
CHANnel2,0.0032999999999999974,5.144533
CHANnel2,0.0034000000000000002,5.135466
CHANnel2,0.003500000000000003,5.199466
CHANnel2,0.003599999999999999,5.181066
CHANnel2,0.003700000000000002,5.258933
CHANnel2,0.003799999999999998,5.254399
CHANnel2,0.0039000000000000007,5.194933
CHANnel2,0.003999999999999997,5.185599
CHANnel2,0.0040999999999999995,5.044
CHANnel2,0.004200000000000002,5.048533
CHANnel2,0.004299999999999998,4.9664
CHANnel2,0.004400000000000001,4.9984
CHANnel2,0.004499999999999997,5.062399
CHANnel2,0.0046,5.062399
CHANnel2,0.004700000000000003,5.144533
CHANnel2,0.004799999999999999,5.130933
CHANnel2,0.004900000000000002,5.199466
CHANnel2,0.0049999999999999975,5.236
CHANnel2,0.0051,5.185599
CHANnel2,0.005200000000000003,5.236
CHANnel2,0.005299999999999999,5.135466
CHANnel2,0.005400000000000002,5.144533
CHANnel2,0.005499999999999998,5.071466
CHANnel2,0.005600000000000001,5.085066
CHANnel2,0.005699999999999997,5.053066
CHANnel2,0.0058,5.048533
CHANnel2,0.0059000000000000025,5.089866
CHANnel2,0.005999999999999998,5.057866
CHANnel2,0.006100000000000001,5.089866
CHANnel2,0.006199999999999997,5.089866
CHANnel2,0.0063,5.053066
CHANnel2,0.006400000000000003,5.048533
CHANnel2,0.006499999999999999,5.094399
CHANnel2,0.006600000000000002,5.080533
CHANnel2,0.006699999999999998,5.162933
CHANnel2,0.0068000000000000005,5.153599
CHANnel2,0.006900000000000003,5.2224
CHANnel2,0.006999999999999999,5.245066
CHANnel2,0.007100000000000002,5.171999
CHANnel2,0.007199999999999998,5.185599
CHANnel2,0.007300000000000001,5.103466
CHANnel2,0.007399999999999997,5.130933
CHANnel2,0.0075,5.057866
CHANnel2,0.007600000000000003,5.062399
CHANnel2,0.0076999999999999985,4.970933
CHANnel2,0.007800000000000001,4.975466
CHANnel2,0.007899999999999997,5.030399
CHANnel2,0.008,5.044
CHANnel2,0.008100000000000003,5.2224
CHANnel2,0.008199999999999999,5.208533
CHANnel2,0.008300000000000002,5.268
CHANnel2,0.008399999999999998,5.245066
CHANnel2,0.0085,5.204
CHANnel2,0.008600000000000003,5.1904
CHANnel2,0.0087,5.231466
CHANnel2,0.008800000000000002,5.2224
CHANnel2,0.008899999999999998,5.181066
CHANnel2,0.009000000000000001,5.1904
CHANnel2,0.009099999999999997,5.226933
CHANnel2,0.0092,5.2224
CHANnel2,0.009300000000000003,5.268
CHANnel2,0.009399999999999999,5.236
CHANnel2,0.009500000000000001,5.117066
CHANnel2,0.009599999999999997,5.130933
CHANnel2,0.0097,4.984533
CHANnel2,0.009800000000000003,4.947999
CHANnel2,0.009899999999999999,5.016533
CHANnel2,0.010000000000000002,5.030399
CHANnel2,0.010099999999999998,5.098933
CHANnel2,0.0102,5.094399
CHANnel2,0.010299999999999997,5.181066
CHANnel2,0.0104,5.162933
CHANnel2,0.010500000000000002,5.231466
CHANnel2,0.010599999999999998,5.240533
CHANnel2,0.010700000000000001,5.167466
CHANnel2,0.010799999999999997,5.176533
CHANnel2,0.0109,5.107999
CHANnel2,0.011000000000000003,5.094399
CHANnel2,0.011099999999999999,5.057866
CHANnel2,0.011200000000000002,5.062399
CHANnel2,0.011299999999999998,5.107999
CHANnel2,0.0114,5.1264
CHANnel2,0.011500000000000003,5.080533
CHANnel2,0.0116,5.135466
CHANnel2,0.011700000000000002,5.089866
CHANnel2,0.011799999999999998,5.130933
CHANnel2,0.0119,5.080533
CHANnel2,0.011999999999999997,5.053066
CHANnel2,0.0121,5.103466
CHANnel2,0.012200000000000003,5.062399
CHANnel2,0.012299999999999998,5.130933
CHANnel2,0.012400000000000001,5.1264
CHANnel2,0.012499999999999997,5.208533
CHANnel2,0.0126,5.240533
CHANnel2,0.012700000000000003,5.1904
CHANnel2,0.012800000000000006,5.204
CHANnel2,0.012899999999999995,5.139999
CHANnel2,0.012999999999999998,5.1584
CHANnel2,0.0131,5.062399
CHANnel2,0.013200000000000003,5.076
CHANnel2,0.013300000000000006,4.970933
CHANnel2,0.013399999999999995,4.970933
CHANnel2,0.013499999999999998,5.021066
CHANnel2,0.013600000000000001,5.021066
CHANnel2,0.013700000000000004,5.167466
CHANnel2,0.013800000000000007,5.167466
CHANnel2,0.013899999999999996,5.254399
CHANnel2,0.013999999999999999,5.2224
CHANnel2,0.014100000000000001,5.272533
CHANnel2,0.014200000000000004,5.268
CHANnel2,0.014300000000000007,5.213066
CHANnel2,0.014399999999999996,5.254399
CHANnel2,0.014499999999999999,5.213066
CHANnel2,0.014600000000000002,5.199466
CHANnel2,0.014700000000000005,5.258933
CHANnel2,0.014799999999999994,5.258933
CHANnel2,0.014899999999999997,5.176533
CHANnel2,0.015,5.194933
CHANnel2,0.015100000000000002,5.066933
CHANnel2,0.015200000000000005,5.080533
CHANnel2,0.015299999999999994,4.943466
CHANnel2,0.015399999999999997,4.961866
CHANnel2,0.0155,5.039466
CHANnel2,0.015600000000000003,5.039466
CHANnel2,0.015700000000000006,5.121866
CHANnel2,0.015799999999999995,5.094399
CHANnel2,0.015899999999999997,5.1904
CHANnel2,0.016,5.181066
CHANnel2,0.016100000000000003,5.236
CHANnel2,0.016200000000000006,5.226933
CHANnel2,0.016299999999999995,5.135466
CHANnel2,0.016399999999999998,5.149066
CHANnel2,0.0165,5.039466
CHANnel2,0.016600000000000004,5.039466
CHANnel2,0.016700000000000007,5.089866
CHANnel2,0.016799999999999995,5.080533
CHANnel2,0.0169,5.149066
CHANnel2,0.017,5.1584
CHANnel2,0.017100000000000004,5.121866
CHANnel2,0.017200000000000007,5.121866
CHANnel2,0.017299999999999996,5.171999
CHANnel2,0.0174,5.162933
CHANnel2,0.0175,5.121866
CHANnel2,0.017600000000000005,5.135466
CHANnel2,0.017700000000000007,5.044
CHANnel2,0.017799999999999996,5.025866
CHANnel2,0.0179,5.098933
CHANnel2,0.018000000000000002,5.076
CHANnel2,0.018100000000000005,5.199466
CHANnel2,0.018199999999999994,5.185599
CHANnel2,0.018299999999999997,5.245066
CHANnel2,0.0184,5.208533
CHANnel2,0.018500000000000003,5.149066
CHANnel2,0.018600000000000005,5.162933
CHANnel2,0.018699999999999994,5.066933
CHANnel2,0.018799999999999997,5.085066
CHANnel2,0.0189,4.989066
CHANnel2,0.019000000000000003,4.9664
CHANnel2,0.019100000000000006,5.012
CHANnel2,0.019199999999999995,5.012
CHANnel2,0.019299999999999998,5.121866
CHANnel2,0.0194,5.121866
CHANnel2,0.019500000000000003,5.236
CHANnel2,0.019600000000000006,5.2224
CHANnel2,0.019699999999999995,5.268
CHANnel2,0.019799999999999998,5.226933
CHANnel2,0.0199,5.268
CHANnel2,0.020000000000000004,5.236
CHANnel2,0.020100000000000007,5.277066
CHANnel2,0.020199999999999996,5.268
CHANnel2,0.0203,5.213066
CHANnel2,0.0204,5.240533
CHANnel2,0.020500000000000004,5.094399
CHANnel2,0.020600000000000007,5.107999
CHANnel2,0.020699999999999996,5.007466
CHANnel2,0.0208,5.012
CHANnel2,0.020900000000000002,4.961866
CHANnel2,0.021000000000000005,4.975466
CHANnel2,0.021099999999999994,5.085066
CHANnel2,0.021199999999999997,5.053066
CHANnel2,0.0213,5.144533
CHANnel2,0.021400000000000002,5.121866
CHANnel2,0.021500000000000005,5.204
CHANnel2,0.021599999999999994,5.176533
CHANnel2,0.021699999999999997,5.236
CHANnel2,0.0218,5.213066
CHANnel2,0.021900000000000003,5.112533
CHANnel2,0.022000000000000006,5.130933
CHANnel2,0.022099999999999995,5.057866
CHANnel2,0.022199999999999998,5.053066
CHANnel2,0.0223,5.112533
CHANnel2,0.022400000000000003,5.098933
CHANnel2,0.022500000000000006,5.181066
CHANnel2,0.022599999999999995,5.1904
CHANnel2,0.022699999999999998,5.1584
CHANnel2,0.0228,5.2224
CHANnel2,0.022900000000000004,5.1584
CHANnel2,0.023000000000000007,5.199466
CHANnel2,0.023099999999999996,5.144533
CHANnel2,0.0232,5.171999
CHANnel2,0.0233,5.066933
CHANnel2,0.023400000000000004,5.098933
CHANnel2,0.023500000000000007,5.034933
CHANnel2,0.023599999999999996,5.066933
CHANnel2,0.0237,5.176533
CHANnel2,0.0238,5.162933
CHANnel2,0.023900000000000005,5.236
CHANnel2,0.024000000000000007,5.236
CHANnel2,0.024099999999999996,5.167466
CHANnel2,0.0242,5.181066
CHANnel2,0.024300000000000002,5.066933
CHANnel2,0.024400000000000005,5.098933
CHANnel2,0.024499999999999994,4.989066
CHANnel2,0.024599999999999997,5.016533
CHANnel2,0.0247,4.961866
CHANnel2,0.024800000000000003,4.984533
CHANnel2,0.024900000000000005,5.085066
CHANnel2,0.024999999999999994,5.085066
CHANnel2,0.025099999999999997,5.1904
CHANnel2,0.0252,5.185599
CHANnel2,0.025300000000000003,5.249599
CHANnel2,0.025400000000000006,5.199466
CHANnel2,0.025499999999999995,5.258933
CHANnel2,0.025599999999999998,5.249599
CHANnel2,0.0257,5.213066
CHANnel2,0.025800000000000003,5.249599
CHANnel2,0.025900000000000006,5.167466
CHANnel2,0.025999999999999995,5.1904
CHANnel2,0.026099999999999998,5.062399
CHANnel2,0.0262,5.048533
CHANnel2,0.026300000000000004,4.984533
CHANnel2,0.026400000000000007,4.970933
CHANnel2,0.026499999999999996,5.016533
CHANnel2,0.0266,5.016533
CHANnel2,0.0267,5.107999
CHANnel2,0.026800000000000004,5.103466
CHANnel2,0.026900000000000007,5.167466
CHANnel2,0.026999999999999996,5.144533
CHANnel2,0.0271,5.226933
CHANnel2,0.027200000000000002,5.2224
CHANnel2,0.027300000000000005,5.1584
CHANnel2,0.027400000000000008,5.153599
CHANnel2,0.027499999999999997,5.071466
CHANnel2,0.0276,5.044
CHANnel2,0.027700000000000002,5.103466
CHANnel2,0.027800000000000005,5.076
CHANnel2,0.027899999999999994,5.1584
CHANnel2,0.027999999999999997,5.149066
CHANnel2,0.0281,5.213066
CHANnel2,0.028200000000000003,5.199466
CHANnel2,0.028300000000000006,5.231466
CHANnel2,0.028399999999999995,5.181066
CHANnel2,0.028499999999999998,5.236
CHANnel2,0.0286,5.236
CHANnel2,0.028700000000000003,5.153599
CHANnel2,0.028800000000000006,5.185599
CHANnel2,0.028899999999999995,5.089866
CHANnel2,0.028999999999999998,5.094399
CHANnel2,0.0291,5.044
CHANnel2,0.029200000000000004,5.057866
CHANnel2,0.029300000000000007,5.139999
CHANnel2,0.029399999999999996,5.139999
CHANnel2,0.0295,5.236
CHANnel2,0.0296,5.236
CHANnel2,0.029700000000000004,5.167466
CHANnel2,0.029800000000000007,5.181066
CHANnel2,0.029899999999999996,5.098933
CHANnel2,0.03,5.130933
CHANnel2,0.030100000000000002,5.025866
CHANnel2,0.030200000000000005,5.034933
CHANnel2,0.030300000000000007,4.957066
CHANnel2,0.030399999999999996,4.970933
CHANnel2,0.0305,5.039466
CHANnel2,0.030600000000000002,5.030399
CHANnel2,0.030700000000000005,5.153599
CHANnel2,0.030800000000000008,5.135466
CHANnel2,0.030899999999999997,5.213066
CHANnel2,0.031,5.2224
CHANnel2,0.031100000000000003,5.176533
CHANnel2,0.031200000000000006,5.217599
CHANnel2,0.031299999999999994,5.176533
CHANnel2,0.0314,5.213066
CHANnel2,0.0315,5.117066
CHANnel2,0.0316,5.112533
CHANnel2,0.031700000000000006,4.9984
CHANnel2,0.031799999999999995,5.021066
CHANnel2,0.0319,4.961866
CHANnel2,0.032,4.952533
CHANnel2,0.032100000000000004,5.048533
CHANnel2,0.032200000000000006,5.030399
CHANnel2,0.032299999999999995,5.121866
CHANnel2,0.0324,5.107999
CHANnel2,0.0325,5.162933
CHANnel2,0.032600000000000004,5.1584
CHANnel2,0.03270000000000001,5.236
CHANnel2,0.032799999999999996,5.2224
CHANnel2,0.0329,5.130933
CHANnel2,0.033,5.135466
CHANnel2,0.033100000000000004,5.044
CHANnel2,0.03320000000000001,5.039466
CHANnel2,0.033299999999999996,5.144533
CHANnel2,0.0334,5.117066
CHANnel2,0.0335,5.208533
CHANnel2,0.033600000000000005,5.181066
CHANnel2,0.03370000000000001,5.245066
CHANnel2,0.0338,5.249599
CHANnel2,0.0339,5.204
CHANnel2,0.034,5.245066
CHANnel2,0.034100000000000005,5.204
CHANnel2,0.03420000000000001,5.199466
CHANnel2,0.0343,5.249599
CHANnel2,0.0344,5.226933
CHANnel2,0.0345,5.130933
CHANnel2,0.034600000000000006,5.1264
CHANnel2,0.034699999999999995,5.048533
CHANnel2,0.0348,5.039466
CHANnel2,0.0349,5.112533
CHANnel2,0.035,5.135466
CHANnel2,0.035100000000000006,5.226933
CHANnel2,0.035199999999999995,5.236
CHANnel2,0.0353,5.1904
CHANnel2,0.0354,5.199466
CHANnel2,0.035500000000000004,5.121866
CHANnel2,0.03560000000000001,5.121866
CHANnel2,0.035699999999999996,5.030399
CHANnel2,0.0358,5.048533
CHANnel2,0.0359,4.961866
CHANnel2,0.036000000000000004,5.002933
CHANnel2,0.03610000000000001,4.961866
CHANnel2,0.036199999999999996,5.007466
CHANnel2,0.0363,5.098933
CHANnel2,0.0364,5.076
CHANnel2,0.036500000000000005,5.153599
CHANnel2,0.03660000000000001,5.112533
CHANnel2,0.036699999999999997,5.167466
CHANnel2,0.0368,5.1264
CHANnel2,0.0369,5.167466
CHANnel2,0.037000000000000005,5.1584
CHANnel2,0.03710000000000001,5.039466
CHANnel2,0.0372,5.039466
CHANnel2,0.0373,4.975466
CHANnel2,0.0374,5.016533
CHANnel2,0.037500000000000006,4.961866
CHANnel2,0.037599999999999995,4.970933
CHANnel2,0.0377,5.076
CHANnel2,0.0378,5.044
CHANnel2,0.0379,5.139999
CHANnel2,0.038000000000000006,5.139999
CHANnel2,0.038099999999999995,5.208533
CHANnel2,0.0382,5.1904
CHANnel2,0.0383,5.240533
CHANnel2,0.038400000000000004,5.213066
CHANnel2,0.038500000000000006,5.107999
CHANnel2,0.038599999999999995,5.094399
CHANnel2,0.0387,5.053066
CHANnel2,0.0388,5.066933
CHANnel2,0.038900000000000004,5.181066
CHANnel2,0.03900000000000001,5.144533
CHANnel2,0.039099999999999996,5.231466
CHANnel2,0.0392,5.204
CHANnel2,0.0393,5.249599
CHANnel2,0.039400000000000004,5.208533
CHANnel2,0.03950000000000001,5.254399
CHANnel2,0.039599999999999996,5.2224
CHANnel2,0.0397,5.249599
CHANnel2,0.0398,5.213066
CHANnel2,0.039900000000000005,5.258933
CHANnel2,0.04000000000000001,5.236
CHANnel2,0.0401,5.135466
CHANnel2,0.0402,5.1584
CHANnel2,0.0403,5.089866
CHANnel2,0.040400000000000005,5.094399
CHANnel2,0.04050000000000001,5.039466
CHANnel2,0.0406,5.085066
CHANnel2,0.0407,5.208533
CHANnel2,0.0408,5.181066
CHANnel2,0.040900000000000006,5.236
CHANnel2,0.040999999999999995,5.213066
CHANnel2,0.0411,5.130933
CHANnel2,0.0412,5.153599
CHANnel2,0.0413,5.066933
CHANnel2,0.041400000000000006,5.085066
CHANnel2,0.041499999999999995,5.002933
CHANnel2,0.0416,5.025866
CHANnel2,0.0417,4.957066
CHANnel2,0.041800000000000004,4.984533
CHANnel2,0.04190000000000001,5.066933
CHANnel2,0.041999999999999996,5.048533
CHANnel2,0.0421,5.094399
CHANnel2,0.0422,5.103466
CHANnel2,0.042300000000000004,5.062399
CHANnel2,0.04240000000000001,5.112533
CHANnel2,0.042499999999999996,5.066933
CHANnel2,0.0426,5.107999
CHANnel2,0.0427,5.016533
CHANnel2,0.042800000000000005,5.030399
CHANnel2,0.04290000000000001,4.970933
CHANnel2,0.043,4.970933
CHANnel2,0.0431,5.016533
CHANnel2,0.0432,4.989066
CHANnel2,0.043300000000000005,5.112533
CHANnel2,0.04340000000000001,5.107999
CHANnel2,0.0435,5.1584
CHANnel2,0.0436,5.153599
CHANnel2,0.0437,5.226933
CHANnel2,0.043800000000000006,5.2224
CHANnel2,0.04390000000000001,5.181066
CHANnel2,0.044,5.171999
CHANnel2,0.0441,5.062399
CHANnel2,0.0442,5.048533
CHANnel2,0.044300000000000006,5.103466
CHANnel2,0.044399999999999995,5.080533
CHANnel2,0.0445,5.181066
CHANnel2,0.0446,5.162933
CHANnel2,0.044700000000000004,5.245066
CHANnel2,0.044800000000000006,5.213066
CHANnel2,0.044899999999999995,5.258933
CHANnel2,0.045,5.204
CHANnel2,0.0451,5.249599
CHANnel2,0.045200000000000004,5.208533
CHANnel2,0.04530000000000001,5.263466
CHANnel2,0.045399999999999996,5.199466
CHANnel2,0.0455,5.249599
CHANnel2,0.0456,5.236
CHANnel2,0.045700000000000005,5.167466
CHANnel2,0.04580000000000001,5.171999
CHANnel2,0.045899999999999996,5.089866
CHANnel2,0.046,5.044
CHANnel2,0.0461,5.094399
CHANnel2,0.046200000000000005,5.089866
CHANnel2,0.04630000000000001,5.204
CHANnel2,0.0464,5.194933
CHANnel2,0.0465,5.245066
CHANnel2,0.0466,5.226933
CHANnel2,0.046700000000000005,5.135466
CHANnel2,0.04680000000000001,5.144533
CHANnel2,0.0469,5.076
CHANnel2,0.047,5.071466
CHANnel2,0.0471,4.993866
CHANnel2,0.047200000000000006,5.007466
CHANnel2,0.04730000000000001,4.970933
CHANnel2,0.0474,4.970933
CHANnel2,0.0475,5.039466
CHANnel2,0.0476,5.002933
CHANnel2,0.047700000000000006,5.071466
CHANnel2,0.047799999999999995,5.039466
CHANnel2,0.0479,5.085066
CHANnel2,0.048,5.044
CHANnel2,0.048100000000000004,5.089866
CHANnel2,0.04820000000000001,5.085066
CHANnel2,0.048299999999999996,4.984533
CHANnel2,0.0484,4.9984
CHANnel2,0.0485,4.957066
CHANnel2,0.048600000000000004,4.970933
CHANnel2,0.04870000000000001,5.025866
CHANnel2,0.048799999999999996,4.989066
CHANnel2,0.0489,5.085066
CHANnel2,0.049,5.094399
CHANnel2,0.049100000000000005,5.1584
CHANnel2,0.04920000000000001,5.153599
CHANnel2,0.0493,5.226933
CHANnel2,0.0494,5.2224
CHANnel2,0.0495,5.144533
CHANnel2,0.049600000000000005,5.144533
CHANnel2,0.04970000000000001,5.053066
CHANnel2,0.0498,5.039466
CHANnel2,0.0499,5.094399
CHANnel3,-0.05,4.3632
CHANnel3,-0.0499,4.3768
CHANnel3,-0.049800000000000004,4.390399
CHANnel3,-0.0497,4.345066
CHANnel3,-0.049600000000000005,4.385866
CHANnel3,-0.0495,4.335999
CHANnel3,-0.0494,4.385866
CHANnel3,-0.049300000000000004,4.3224
CHANnel3,-0.0492,4.354133
CHANnel3,-0.049100000000000005,4.299733
CHANnel3,-0.049,4.331466
CHANnel3,-0.048900000000000006,4.277066
CHANnel3,-0.0488,4.268
CHANnel3,-0.0487,4.394933
CHANnel3,-0.048600000000000004,4.412799
CHANnel3,-0.0485,4.634666
CHANnel3,-0.048400000000000006,4.670933
CHANnel3,-0.0483,4.593866
CHANnel3,-0.0482,4.625599
CHANnel3,-0.048100000000000004,4.544266
CHANnel3,-0.048,4.5216
CHANnel3,-0.047900000000000005,4.575733
CHANnel3,-0.0478,4.553066
CHANnel3,-0.047700000000000006,4.498933
CHANnel3,-0.0476,4.512533
CHANnel3,-0.0475,4.435466
CHANnel3,-0.047400000000000005,4.467199
CHANnel3,-0.0473,4.417333
CHANnel3,-0.047200000000000006,4.403733
CHANnel3,-0.0471,4.444533
CHANnel3,-0.047,4.408266
CHANnel3,-0.046900000000000004,4.458133
CHANnel3,-0.0468,4.408266
CHANnel3,-0.046700000000000005,4.467199
CHANnel3,-0.0466,4.467199
CHANnel3,-0.0465,4.5352
CHANnel3,-0.046400000000000004,4.4944
CHANnel3,-0.0463,4.544266
CHANnel3,-0.046200000000000005,4.507999
CHANnel3,-0.0461,4.5848
CHANnel3,-0.046,4.571199
CHANnel3,-0.0459,4.670933
CHANnel3,-0.0458,4.670933
CHANnel3,-0.045700000000000005,4.602933
CHANnel3,-0.0456,4.616533
CHANnel3,-0.0455,4.340533
CHANnel3,-0.0454,4.340533
CHANnel3,-0.0453,4.250133
CHANnel3,-0.045200000000000004,4.272533
CHANnel3,-0.0451,4.331466
CHANnel3,-0.045000000000000005,4.313333
CHANnel3,-0.0449,4.3768
CHANnel3,-0.0448,4.331466
CHANnel3,-0.044700000000000004,4.367733
CHANnel3,-0.0446,4.340533
CHANnel3,-0.044500000000000005,4.381333
CHANnel3,-0.0444,4.381333
CHANnel3,-0.044300000000000006,4.340533
CHANnel3,-0.0442,4.385866
CHANnel3,-0.0441,4.354133
CHANnel3,-0.044000000000000004,4.385866
CHANnel3,-0.0439,4.349599
CHANnel3,-0.043800000000000006,4.317866
CHANnel3,-0.0437,4.372266
CHANnel3,-0.0436,4.354133
CHANnel3,-0.043500000000000004,4.295199
CHANnel3,-0.0434,4.3224
CHANnel3,-0.043300000000000005,4.254666
CHANnel3,-0.0432,4.254666
CHANnel3,-0.0431,4.444533
CHANnel3,-0.043000000000000003,4.458133
CHANnel3,-0.0429,4.634666
CHANnel3,-0.042800000000000005,4.666399
CHANnel3,-0.0427,4.602933
CHANnel3,-0.0426,4.616533
CHANnel3,-0.0425,4.5352
CHANnel3,-0.0424,4.5576
CHANnel3,-0.042300000000000004,4.503466
CHANnel3,-0.0422,4.548533
CHANnel3,-0.0421,4.498933
CHANnel3,-0.042,4.503466
CHANnel3,-0.04190000000000001,4.435466
CHANnel3,-0.041800000000000004,4.458133
CHANnel3,-0.0417,4.408266
CHANnel3,-0.0416,4.444533
CHANnel3,-0.0415,4.403733
CHANnel3,-0.041400000000000006,4.44
CHANnel3,-0.0413,4.394933
CHANnel3,-0.0412,4.399466
CHANnel3,-0.041100000000000005,4.467199
CHANnel3,-0.041,4.458133
CHANnel3,-0.040900000000000006,4.530666
CHANnel3,-0.0408,4.503466
CHANnel3,-0.0407,4.544266
CHANnel3,-0.040600000000000004,4.498933
CHANnel3,-0.0405,4.5576
CHANnel3,-0.040400000000000005,4.566666
CHANnel3,-0.0403,4.6392
CHANnel3,-0.0402,4.670933
CHANnel3,-0.040100000000000004,4.630133
CHANnel3,-0.04,4.625599
CHANnel3,-0.039900000000000005,4.349599
CHANnel3,-0.0398,4.354133
CHANnel3,-0.0397,4.263466
CHANnel3,-0.0396,4.277066
CHANnel3,-0.0395,4.313333
CHANnel3,-0.039400000000000004,4.313333
CHANnel3,-0.0393,4.3632
CHANnel3,-0.0392,4.331466
