Channel,Time (s),Voltage (V)
CHANnel2,-0.0097,2.383733
CHANnel2,-0.009599999999999997,2.3792
CHANnel2,-0.009500000000000001,2.452266
CHANnel2,-0.009399999999999999,2.4112
CHANnel2,-0.009300000000000003,2.457067
CHANnel2,-0.0092,2.447733
CHANnel2,-0.009100000000000004,2.402133
CHANnel2,-0.009000000000000001,2.4296
CHANnel2,-0.008899999999999998,2.3656
CHANnel2,-0.008800000000000002,2.361066
CHANnel2,-0.0087,2.434133
CHANnel2,-0.008600000000000003,2.425066
CHANnel2,-0.0085,2.489066
CHANnel2,-0.008399999999999998,2.484267
CHANnel2,-0.008300000000000002,2.324266
CHANnel2,-0.008199999999999999,2.351733
CHANnel2,-0.008100000000000003,2.287733
CHANnel2,-0.008,2.292266
CHANnel2,-0.007899999999999997,2.370133
CHANnel2,-0.007800000000000001,2.3656
CHANnel2,-0.0076999999999999985,2.425066
CHANnel2,-0.007600000000000003,2.383733
CHANnel2,-0.0075,2.434133
CHANnel2,-0.007400000000000004,2.388266
CHANnel2,-0.007300000000000001,2.425066
CHANnel2,-0.007199999999999998,2.388266
CHANnel2,-0.007100000000000002,2.4296
CHANnel2,-0.006999999999999999,2.434133
CHANnel2,-0.006900000000000003,2.3792
CHANnel2,-0.0068000000000000005,2.388266
CHANnel2,-0.006699999999999998,2.4296
CHANnel2,-0.006600000000000002,2.374666
CHANnel2,-0.006499999999999999,2.438666
CHANnel2,-0.006400000000000003,2.4112
CHANnel2,-0.0063,2.361066
CHANnel2,-0.006200000000000004,2.370133
CHANnel2,-0.006100000000000001,2.287733
CHANnel2,-0.005999999999999998,2.3016
CHANnel2,-0.0059000000000000025,2.406667
CHANnel2,-0.0058,2.393066
CHANnel2,-0.005700000000000004,2.502666
CHANnel2,-0.005600000000000001,2.4936
CHANnel2,-0.005499999999999998,2.4112
CHANnel2,-0.005400000000000002,2.434133
CHANnel2,-0.005299999999999999,2.3656
CHANnel2,-0.005200000000000003,2.374666
CHANnel2,-0.0051,2.4112
CHANnel2,-0.0049999999999999975,2.393066
CHANnel2,-0.004900000000000002,2.457067
CHANnel2,-0.004799999999999999,2.452266
CHANnel2,-0.004700000000000003,2.406667
CHANnel2,-0.0046,2.438666
CHANnel2,-0.004500000000000004,2.388266
CHANnel2,-0.004400000000000001,2.438666
CHANnel2,-0.004299999999999998,2.374666
CHANnel2,-0.004200000000000002,2.434133
CHANnel2,-0.0040999999999999995,2.388266
CHANnel2,-0.0040000000000000036,2.388266
CHANnel2,-0.0039000000000000007,2.438666
CHANnel2,-0.003799999999999998,2.457067
CHANnel2,-0.003700000000000002,2.4112
CHANnel2,-0.003599999999999999,2.457067
CHANnel2,-0.003500000000000003,2.402133
CHANnel2,-0.0034000000000000002,2.425066
CHANnel2,-0.0032999999999999974,2.356266
CHANnel2,-0.0032000000000000015,2.370133
CHANnel2,-0.0030999999999999986,2.434133
CHANnel2,-0.0030000000000000027,2.434133
CHANnel2,-0.0029,2.489066
CHANnel2,-0.002800000000000004,2.4936
CHANnel2,-0.002700000000000001,2.3472
CHANnel2,-0.002599999999999998,2.342666
CHANnel2,-0.0025000000000000022,2.297066
CHANnel2,-0.0023999999999999994,2.287733
CHANnel2,-0.0023000000000000034,2.3792
CHANnel2,-0.0022000000000000006,2.351733
CHANnel2,-0.0020999999999999977,2.415733
CHANnel2,-0.0020000000000000018,2.370133
CHANnel2,-0.001899999999999999,2.425066
CHANnel2,-0.001800000000000003,2.438666
CHANnel2,-0.0017000000000000001,2.3792
CHANnel2,-0.0015999999999999973,2.3792
CHANnel2,-0.0015000000000000013,2.425066
CHANnel2,-0.0013999999999999985,2.388266
CHANnel2,-0.0013000000000000025,2.4296
CHANnel2,-0.0011999999999999997,2.438666
CHANnel2,-0.0011000000000000038,2.3792
CHANnel2,-0.0010000000000000009,2.438666
CHANnel2,-0.000899999999999998,2.3656
CHANnel2,-0.0008000000000000021,2.402133
CHANnel2,-0.0006999999999999992,2.3472
CHANnel2,-0.0006000000000000033,2.374666
CHANnel2,-0.0005000000000000004,2.292266
CHANnel2,-0.0003999999999999976,2.3016
CHANnel2,-0.00030000000000000165,2.3792
CHANnel2,-0.0001999999999999988,2.383733
CHANnel2,-0.00010000000000000286,2.502666
CHANnel2,0.0,2.4936
CHANnel2,0.00010000000000000286,2.4112
CHANnel2,0.0001999999999999988,2.434133
CHANnel2,0.00030000000000000165,2.361066
CHANnel2,0.0003999999999999976,2.3656
CHANnel2,0.0005000000000000004,2.425066
CHANnel2,0.0005999999999999964,2.393066
CHANnel2,0.0006999999999999992,2.4616
CHANnel2,0.0008000000000000021,2.4616
CHANnel2,0.000899999999999998,2.406667
CHANnel2,0.0010000000000000009,2.388266
CHANnel2,0.0010999999999999968,2.434133
CHANnel2,0.0011999999999999997,2.3792
CHANnel2,0.0013000000000000025,2.425066
CHANnel2,0.0013999999999999985,2.388266
CHANnel2,0.0015000000000000013,2.4296
CHANnel2,0.0015999999999999973,2.388266
CHANnel2,0.0017000000000000001,2.457067
CHANnel2,0.001800000000000003,2.4112
CHANnel2,0.001899999999999999,2.4616
CHANnel2,0.0020000000000000018,2.4616
CHANnel2,0.0020999999999999977,2.3976
CHANnel2,0.0022000000000000006,2.415733
CHANnel2,0.0022999999999999965,2.361066
CHANnel2,0.0023999999999999994,2.3792
CHANnel2,0.0025000000000000022,2.452266
CHANnel2,0.002599999999999998,2.434133
CHANnel2,0.002700000000000001,2.4936
CHANnel2,0.002799999999999997,2.4752
CHANnel2,0.0029,2.3336
CHANnel2,0.0030000000000000027,2.3336
CHANnel2,0.0030999999999999986,2.292266
CHANnel2,0.0032000000000000015,2.3016
CHANnel2,0.0032999999999999974,2.3656
CHANnel2,0.0034000000000000002,2.356266
CHANnel2,0.003500000000000003,2.415733
CHANnel2,0.003599999999999999,2.415733
CHANnel2,0.003700000000000002,2.370133
CHANnel2,0.003799999999999998,2.425066
CHANnel2,0.0039000000000000007,2.383733
CHANnel2,0.003999999999999997,2.3792
CHANnel2,0.0040999999999999995,2.425066
CHANnel2,0.004200000000000002,2.370133
CHANnel2,0.004299999999999998,2.425066
CHANnel2,0.004400000000000001,2.370133
CHANnel2,0.004499999999999997,2.425066
CHANnel2,0.0046,2.370133
CHANnel2,0.004700000000000003,2.420266
CHANnel2,0.004799999999999999,2.388266
CHANnel2,0.004900000000000002,2.351733
CHANnel2,0.0049999999999999975,2.342666
CHANnel2,0.0051,2.292266
CHANnel2,0.005200000000000003,2.306133
CHANnel2,0.005299999999999999,2.4112
CHANnel2,0.005400000000000002,2.4112
CHANnel2,0.005499999999999998,2.489066
CHANnel2,0.005600000000000001,2.479733
CHANnel2,0.005699999999999997,2.4112
CHANnel2,0.0058,2.402133
CHANnel2,0.0059000000000000025,2.356266
CHANnel2,0.005999999999999998,2.356266
CHANnel2,0.006100000000000001,2.420266
CHANnel2,0.006199999999999997,2.4112
CHANnel2,0.0063,2.4616
CHANnel2,0.006400000000000003,2.466133
CHANnel2,0.006499999999999999,2.4112
CHANnel2,0.006600000000000002,2.434133
CHANnel2,0.006699999999999998,2.3792
CHANnel2,0.0068000000000000005,2.383733
CHANnel2,0.006900000000000003,2.425066
CHANnel2,0.006999999999999999,2.374666
CHANnel2,0.007100000000000002,2.420266
CHANnel2,0.007199999999999998,2.388266
CHANnel2,0.007300000000000001,2.434133
CHANnel2,0.007399999999999997,2.406667
CHANnel2,0.0075,2.4752
CHANnel2,0.007600000000000003,2.4616
CHANnel2,0.0076999999999999985,2.374666
CHANnel2,0.007800000000000001,2.4112
CHANnel2,0.007899999999999997,2.356266
CHANnel2,0.008,2.3656
CHANnel2,0.008100000000000003,2.452266
CHANnel2,0.008199999999999999,2.4296
CHANnel2,0.008300000000000002,2.4936
CHANnel2,0.008399999999999998,2.457067
CHANnel2,0.0085,2.310666
CHANnel2,0.008600000000000003,2.342666
CHANnel2,0.0087,2.2696
CHANnel2,0.008800000000000002,2.3016
CHANnel2,0.008899999999999998,2.4112
CHANnel2,0.009000000000000001,2.370133
CHANnel2,0.009099999999999997,2.4112
CHANnel2,0.0092,2.361066
CHANnel2,0.009300000000000003,2.415733
CHANnel2,0.009399999999999999,2.374666
CHANnel2,0.009500000000000001,2.425066
CHANnel2,0.009599999999999997,2.3792
CHANnel2,0.0097,2.420266
CHANnel2,0.009800000000000003,2.425066
CHANnel2,0.009899999999999999,2.388266
CHANnel2,0.010000000000000002,2.415733
CHANnel2,0.010099999999999998,2.3792
CHANnel2,0.0102,2.415733
CHANnel2,0.010299999999999997,2.370133
CHANnel2,0.0104,2.393066
CHANnel2,0.010500000000000002,2.329067
CHANnel2,0.010599999999999998,2.338133
CHANnel2,0.010700000000000001,2.274133
CHANnel2,0.010799999999999997,2.310666
CHANnel2,0.0109,2.420266
CHANnel2,0.011000000000000003,2.402133
CHANnel2,0.011099999999999999,2.489066
CHANnel2,0.011200000000000002,2.489066
CHANnel2,0.011299999999999998,2.393066
CHANnel2,0.0114,2.402133
CHANnel2,0.011500000000000003,2.356266
CHANnel2,0.0116,2.356266
CHANnel2,0.011700000000000002,2.420266
CHANnel2,0.011799999999999998,2.402133
CHANnel2,0.0119,2.452266
CHANnel2,0.011999999999999997,2.4112
CHANnel2,0.0121,2.447733
CHANnel2,0.012200000000000003,2.383733
CHANnel2,0.012299999999999998,2.438666
CHANnel2,0.012400000000000001,2.434133
CHANnel2,0.012499999999999997,2.388266
CHANnel2,0.0126,2.434133
CHANnel2,0.012700000000000003,2.388266
CHANnel2,0.012800000000000006,2.393066
CHANnel2,0.012899999999999995,2.438666
CHANnel2,0.012999999999999998,2.457067
CHANnel2,0.0131,2.406667
CHANnel2,0.013200000000000003,2.438666
CHANnel2,0.013300000000000006,2.3792
CHANnel2,0.013399999999999995,2.415733
CHANnel2,0.013499999999999998,2.356266
CHANnel2,0.013600000000000001,2.370133
CHANnel2,0.013700000000000004,2.470666
CHANnel2,0.013800000000000007,2.484267
CHANnel2,0.013899999999999996,2.447733
CHANnel2,0.013999999999999999,2.470666
CHANnel2,0.014100000000000001,2.324266
CHANnel2,0.014200000000000004,2.342666
CHANnel2,0.014300000000000007,2.274133
CHANnel2,0.014399999999999996,2.306133
CHANnel2,0.014499999999999999,2.383733
CHANnel2,0.014600000000000002,2.374666
CHANnel2,0.014700000000000005,2.420266
CHANnel2,0.014799999999999994,2.383733
CHANnel2,0.014899999999999997,2.415733
CHANnel2,0.015,2.402133
CHANnel2,0.015100000000000002,2.438666
CHANnel2,0.015200000000000005,2.425066
CHANnel2,0.015299999999999994,2.3792
CHANnel2,0.015399999999999997,2.388266
CHANnel2,0.0155,2.434133
CHANnel2,0.015600000000000003,2.370133
CHANnel2,0.015700000000000006,2.4432
CHANnel2,0.015799999999999995,2.415733
CHANnel2,0.015899999999999997,2.3656
CHANnel2,0.016,2.402133
CHANnel2,0.016100000000000003,2.342666
CHANnel2,0.016200000000000006,2.356266
CHANnel2,0.016299999999999995,2.306133
CHANnel2,0.016399999999999998,2.287733
CHANnel2,0.0165,2.402133
CHANnel2,0.016600000000000004,2.402133
CHANnel2,0.016700000000000007,2.4752
CHANnel2,0.016799999999999995,2.479733
CHANnel2,0.0169,2.3976
CHANnel2,0.017,2.415733
CHANnel2,0.017100000000000004,2.361066
CHANnel2,0.017200000000000007,2.3656
CHANnel2,0.017299999999999996,2.434133
CHANnel2,0.0174,2.4112
CHANnel2,0.0175,2.484267
CHANnel2,0.017600000000000005,2.447733
CHANnel2,0.017700000000000007,2.388266
CHANnel2,0.017799999999999996,2.438666
CHANnel2,0.0179,2.388266
CHANnel2,0.018000000000000002,2.438666
CHANnel2,0.018100000000000005,2.3792
CHANnel2,0.018199999999999994,2.434133
CHANnel2,0.018299999999999997,2.374666
CHANnel2,0.0184,2.388266
CHANnel2,0.018500000000000003,2.470666
CHANnel2,0.018600000000000005,2.484267
CHANnel2,0.018699999999999994,2.4432
CHANnel2,0.018799999999999997,2.457067
CHANnel2,0.0189,2.393066
CHANnel2,0.019000000000000003,2.356266
CHANnel2,0.019100000000000006,2.425066
CHANnel2,0.019199999999999995,2.393066
CHANnel2,0.019299999999999998,2.484267
CHANnel2,0.0194,2.4432
CHANnel2,0.019500000000000003,2.498133
CHANnel2,0.019600000000000006,2.438666
CHANnel2,0.019699999999999995,2.3152
CHANnel2,0.019799999999999998,2.287733
CHANnel2,0.0199,2.356266
CHANnel2,0.020000000000000004,2.324266
CHANnel2,0.020100000000000007,2.393066
CHANnel2,0.020199999999999996,2.3656
CHANnel2,0.0203,2.425066
CHANnel2,0.0204,2.425066
CHANnel2,0.020500000000000004,2.3792
CHANnel2,0.020600000000000007,2.434133
CHANnel2,0.020699999999999996,2.388266
CHANnel2,0.0208,2.434133
CHANnel2,0.020900000000000002,2.388266
CHANnel2,0.021000000000000005,2.434133
CHANnel2,0.021099999999999994,2.370133
CHANnel2,0.021199999999999997,2.370133
CHANnel2,0.0213,2.434133
CHANnel2,0.021400000000000002,2.3656
CHANnel2,0.021500000000000005,2.420266
CHANnel2,0.021599999999999994,2.3472
CHANnel2,0.021699999999999997,2.388266
CHANnel2,0.0218,2.3792
CHANnel2,0.021900000000000003,2.297066
CHANnel2,0.022000000000000006,2.310666
CHANnel2,0.022099999999999995,2.406667
CHANnel2,0.022199999999999998,2.4112
CHANnel2,0.0223,2.484267
CHANnel2,0.022400000000000003,2.4936
CHANnel2,0.022500000000000006,2.402133
CHANnel2,0.022599999999999995,2.4112
CHANnel2,0.022699999999999998,2.356266
CHANnel2,0.0228,2.356266
CHANnel2,0.022900000000000004,2.4112
CHANnel2,0.023000000000000007,2.402133
CHANnel2,0.023099999999999996,2.457067
CHANnel2,0.0232,2.447733
CHANnel2,0.0233,2.4112
CHANnel2,0.023400000000000004,2.3976
CHANnel2,0.023500000000000007,2.434133
CHANnel2,0.023599999999999996,2.388266
CHANnel2,0.0237,2.434133
CHANnel2,0.0238,2.388266
CHANnel2,0.023900000000000005,2.434133
CHANnel2,0.024000000000000007,2.447733
CHANnel2,0.024099999999999996,2.4112
CHANnel2,0.0242,2.457067
CHANnel2,0.024300000000000002,2.415733
CHANnel2,0.024400000000000005,2.457067
CHANnel2,0.024499999999999994,2.3792
CHANnel2,0.024599999999999997,2.370133
CHANnel2,0.0247,2.415733
CHANnel2,0.024800000000000003,2.388266
CHANnel2,0.024900000000000005,2.470666
CHANnel2,0.024999999999999994,2.502666
CHANnel2,0.025099999999999997,2.4112
CHANnel2,0.0252,2.4112
CHANnel2,0.025300000000000003,2.292266
CHANnel2,0.025400000000000006,2.292266
CHANnel2,0.025499999999999995,2.342666
CHANnel2,0.025599999999999998,2.329067
CHANnel2,0.0257,2.393066
CHANnel2,0.025800000000000003,2.3656
CHANnel2,0.025900000000000006,2.415733
CHANnel2,0.025999999999999995,2.434133
CHANnel2,0.026099999999999998,2.3792
CHANnel2,0.0262,2.383733
CHANnel2,0.026300000000000004,2.434133
CHANnel2,0.026400000000000007,2.4432
CHANnel2,0.026499999999999996,2.374666
CHANnel2,0.0266,2.383733
CHANnel2,0.0267,2.438666
CHANnel2,0.026800000000000004,2.425066
CHANnel2,0.026900000000000007,2.383733
CHANnel2,0.026999999999999996,2.415733
CHANnel2,0.0271,2.3656
CHANnel2,0.027200000000000002,2.402133
CHANnel2,0.027300000000000005,2.342666
CHANnel2,0.027400000000000008,2.351733
CHANnel2,0.027499999999999997,2.292266
CHANnel2,0.0276,2.319733
CHANnel2,0.027700000000000002,2.447733
CHANnel2,0.027800000000000005,2.425066
CHANnel2,0.027899999999999994,2.4936
CHANnel2,0.027999999999999997,2.470666
CHANnel2,0.0281,2.388266
CHANnel2,0.028200000000000003,2.4112
CHANnel2,0.028300000000000006,2.3656
CHANnel2,0.028399999999999995,2.3792
CHANnel2,0.028499999999999998,2.4296
CHANnel2,0.0286,2.4112
CHANnel2,0.028700000000000003,2.4616
CHANnel2,0.028800000000000006,2.420266
CHANnel2,0.028899999999999995,2.452266
CHANnel2,0.028999999999999998,2.388266
CHANnel2,0.0291,2.447733
CHANnel2,0.029200000000000004,2.388266
CHANnel2,0.029300000000000007,2.438666
CHANnel2,0.029399999999999996,2.393066
CHANnel2,0.0295,2.434133
CHANnel2,0.0296,2.402133
CHANnel2,0.029700000000000004,2.447733
CHANnel2,0.029800000000000007,2.4752
CHANnel2,0.029899999999999996,2.415733
CHANnel2,0.03,2.457067
CHANnel2,0.030100000000000002,2.374666
CHANnel2,0.030200000000000005,2.361066
CHANnel2,0.030300000000000007,2.415733
CHANnel2,0.030399999999999996,2.393066
CHANnel2,0.0305,2.479733
CHANnel2,0.030600000000000002,2.498133
CHANnel2,0.030700000000000005,2.438666
CHANnel2,0.030800000000000008,2.4616
CHANnel2,0.030899999999999997,2.3152
CHANnel2,0.031,2.3336
CHANnel2,0.031100000000000003,2.287733
CHANnel2,0.031200000000000006,2.324266
CHANnel2,0.031299999999999994,2.383733
CHANnel2,0.0314,2.370133
CHANnel2,0.0315,2.425066
CHANnel2,0.0316,2.3792
CHANnel2,0.031700000000000006,2.4296
CHANnel2,0.031799999999999995,2.383733
CHANnel2,0.0319,2.425066
CHANnel2,0.032,2.393066
CHANnel2,0.032100000000000004,2.425066
CHANnel2,0.032200000000000006,2.3792
CHANnel2,0.032299999999999995,2.434133
CHANnel2,0.0324,2.3792
CHANnel2,0.0325,2.425066
CHANnel2,0.032600000000000004,2.415733
CHANnel2,0.03270000000000001,2.370133
CHANnel2,0.032799999999999996,2.393066
CHANnel2,0.0329,2.324266
CHANnel2,0.033,2.342666
CHANnel2,0.033100000000000004,2.287733
CHANnel2,0.03320000000000001,2.329067
CHANnel2,0.033299999999999996,2.452266
CHANnel2,0.0334,2.452266
CHANnel2,0.0335,2.489066
CHANnel2,0.033600000000000005,2.484267
CHANnel2,0.03370000000000001,2.374666
CHANnel2,0.0338,2.393066
CHANnel2,0.0339,2.361066
CHANnel2,0.034,2.370133
CHANnel2,0.034100000000000005,2.452266
CHANnel2,0.03420000000000001,2.4616
CHANnel2,0.0343,2.420266
CHANnel2,0.0344,2.406667
CHANnel2,0.0345,2.4616
CHANnel2,0.034600000000000006,2.438666
CHANnel2,0.034699999999999995,2.3792
CHANnel2,0.0348,2.388266
CHANnel2,0.0349,2.434133
CHANnel2,0.035,2.388266
CHANnel2,0.035100000000000006,2.434133
CHANnel2,0.035199999999999995,2.4112
CHANnel2,0.0353,2.4616
CHANnel2,0.0354,2.457067
CHANnel2,0.035500000000000004,2.402133
CHANnel2,0.03560000000000001,2.434133
CHANnel2,0.035699999999999996,2.3792
CHANnel2,0.0358,2.361066
CHANnel2,0.0359,2.4296
CHANnel2,0.036000000000000004,2.393066
CHANnel2,0.03610000000000001,2.489066
CHANnel2,0.036199999999999996,2.479733
CHANnel2,0.0363,2.4112
CHANnel2,0.0364,2.420266
CHANnel2,0.036500000000000005,2.310666
CHANnel2,0.03660000000000001,2.297066
CHANnel2,0.036699999999999997,2.3472
CHANnel2,0.0368,2.342666
CHANnel2,0.0369,2.4112
CHANnel2,0.037000000000000005,2.425066
CHANnel2,0.03710000000000001,2.3792
CHANnel2,0.0372,2.370133
CHANnel2,0.0373,2.438666
CHANnel2,0.0374,2.4296
CHANnel2,0.037500000000000006,2.370133
CHANnel2,0.037599999999999995,2.434133
CHANnel2,0.0377,2.388266
CHANnel2,0.0378,2.434133
CHANnel2,0.0379,2.3792
CHANnel2,0.038000000000000006,2.3656
CHANnel2,0.038099999999999995,2.415733
CHANnel2,0.0382,2.425066
CHANnel2,0.0383,2.370133
CHANnel2,0.038400000000000004,2.406667
CHANnel2,0.038500000000000006,2.3336
CHANnel2,0.038599999999999995,2.342666
CHANnel2,0.0387,2.278666
CHANnel2,0.0388,2.310666
CHANnel2,0.038900000000000004,2.4296
CHANnel2,0.03900000000000001,2.415733
CHANnel2,0.039099999999999996,2.484267
CHANnel2,0.0392,2.466133
CHANnel2,0.0393,2.388266
CHANnel2,0.039400000000000004,2.356266
CHANnel2,0.03950000000000001,2.402133
CHANnel2,0.039599999999999996,2.370133
CHANnel2,0.0397,2.420266
CHANnel2,0.0398,2.415733
CHANnel2,0.039900000000000005,2.4616
CHANnel2,0.04000000000000001,2.4616
CHANnel2,0.0401,2.3976
CHANnel2,0.0402,2.393066
CHANnel2,0.0403,2.452266
CHANnel2,0.040400000000000005,2.3792
CHANnel2,0.04050000000000001,2.447733
CHANnel2,0.0406,2.402133
CHANnel2,0.0407,2.447733
CHANnel2,0.0408,2.406667
CHANnel2,0.040900000000000006,2.4616
CHANnel2,0.040999999999999995,2.457067
CHANnel2,0.0411,2.406667
CHANnel2,0.0412,2.425066
CHANnel2,0.0413,2.3656
CHANnel2,0.041400000000000006,2.370133
CHANnel2,0.041499999999999995,2.425066
CHANnel2,0.0416,2.425066
CHANnel2,0.0417,2.502666
CHANnel2,0.041800000000000004,2.489066
CHANnel2,0.04190000000000001,2.3656
CHANnel2,0.041999999999999996,2.374666
CHANnel2,0.0421,2.274133
CHANnel2,0.0422,2.306133
CHANnel2,0.042300000000000004,2.370133
CHANnel2,0.04240000000000001,2.356266
CHANnel2,0.042499999999999996,2.406667
CHANnel2,0.0426,2.438666
CHANnel2,0.0427,2.383733
CHANnel2,0.042800000000000005,2.388266
CHANnel2,0.04290000000000001,2.425066
CHANnel2,0.043,2.3792
CHANnel2,0.0431,2.438666
CHANnel2,0.0432,2.457067
CHANnel2,0.043300000000000005,2.406667
CHANnel2,0.04340000000000001,2.452266
CHANnel2,0.0435,2.3792
CHANnel2,0.0436,2.425066
CHANnel2,0.0437,2.3792
CHANnel2,0.043800000000000006,2.415733
CHANnel2,0.04390000000000001,2.374666
CHANnel2,0.044,2.393066
CHANnel2,0.0441,2.329067
CHANnel2,0.0442,2.287733
CHANnel2,0.044300000000000006,2.342666
CHANnel2,0.044399999999999995,2.3016
CHANnel2,0.0445,2.415733
CHANnel2,0.0446,2.393066
CHANnel2,0.044700000000000004,2.484267
CHANnel2,0.044800000000000006,2.489066
CHANnel2,0.044899999999999995,2.388266
CHANnel2,0.045,2.4112
CHANnel2,0.0451,2.351733
CHANnel2,0.045200000000000004,2.356266
CHANnel2,0.04530000000000001,2.425066
CHANnel2,0.045399999999999996,2.4112
CHANnel2,0.0455,2.4616
CHANnel2,0.0456,2.415733
CHANnel2,0.045700000000000005,2.447733
CHANnel2,0.04580000000000001,2.452266
CHANnel2,0.045899999999999996,2.393066
CHANnel2,0.046,2.393066
CHANnel2,0.0461,2.457067
CHANnel2,0.046200000000000005,2.457067
CHANnel2,0.04630000000000001,2.406667
CHANnel2,0.0464,2.4112
CHANnel2,0.0465,2.457067
CHANnel2,0.0466,2.447733
CHANnel2,0.046700000000000005,2.393066
CHANnel2,0.04680000000000001,2.420266
CHANnel2,0.0469,2.370133
CHANnel2,0.047,2.356266
CHANnel2,0.0471,2.447733
CHANnel2,0.047200000000000006,2.420266
CHANnel2,0.04730000000000001,2.4936
CHANnel2,0.0474,2.484267
CHANnel2,0.0475,2.3472
CHANnel2,0.0476,2.361066
CHANnel2,0.047700000000000006,2.297066
CHANnel2,0.047799999999999995,2.297066
CHANnel2,0.0479,2.370133
CHANnel2,0.048,2.361066
CHANnel2,0.048100000000000004,2.406667
CHANnel2,0.04820000000000001,2.388266
CHANnel2,0.048299999999999996,2.434133
CHANnel2,0.0484,2.388266
CHANnel2,0.0485,2.425066
CHANnel2,0.048600000000000004,2.438666
CHANnel2,0.04870000000000001,2.388266
CHANnel2,0.048799999999999996,2.457067
CHANnel2,0.0489,2.388266
CHANnel2,0.049,2.434133
CHANnel2,0.049100000000000005,2.388266
CHANnel2,0.04920000000000001,2.438666
CHANnel2,0.0493,2.3792
CHANnel2,0.0494,2.425066
CHANnel2,0.0495,2.370133
CHANnel2,0.049600000000000005,2.415733
CHANnel2,0.04970000000000001,2.329067
CHANnel2,0.0498,2.2832
CHANnel2,0.0499,2.342666
CHANnel3,-0.05,3.010133
CHANnel3,-0.0499,3.055466
CHANnel3,-0.049800000000000004,3.028266
CHANnel3,-0.0497,3.1368
CHANnel3,-0.049600000000000005,3.100533
CHANnel3,-0.0495,3.164
CHANnel3,-0.0494,3.164
CHANnel3,-0.049300000000000004,3.114133
CHANnel3,-0.0492,3.141333
CHANnel3,-0.049100000000000005,3.100533
CHANnel3,-0.049,3.1096
CHANnel3,-0.048900000000000006,3.164
CHANnel3,-0.0488,3.141333
CHANnel3,-0.0487,3.105066
CHANnel3,-0.048600000000000004,3.100533
CHANnel3,-0.0485,3.159466
CHANnel3,-0.048400000000000006,3.159466
CHANnel3,-0.0483,3.096266
CHANnel3,-0.0482,3.132266
CHANnel3,-0.048100000000000004,3.037333
CHANnel3,-0.048,3.041866
CHANnel3,-0.047900000000000005,2.987466
CHANnel3,-0.0478,3.010133
CHANnel3,-0.047700000000000006,3.0736
CHANnel3,-0.0476,3.082666
CHANnel3,-0.0475,3.0192
CHANnel3,-0.047400000000000005,3.0328
CHANnel3,-0.0473,2.982933
CHANnel3,-0.047200000000000006,3.0192
CHANnel3,-0.0471,3.105066
CHANnel3,-0.047,3.141333
CHANnel3,-0.046900000000000004,3.0872
CHANnel3,-0.0468,3.1368
CHANnel3,-0.046700000000000005,3.078133
CHANnel3,-0.0466,3.100533
CHANnel3,-0.0465,3.064533
CHANnel3,-0.046400000000000004,3.1096
CHANnel3,-0.0463,3.064533
CHANnel3,-0.046200000000000005,3.100533
CHANnel3,-0.0461,3.06
CHANnel3,-0.046,3.096266
CHANnel3,-0.0459,3.064533
CHANnel3,-0.0458,3.069066
CHANnel3,-0.045700000000000005,3.118666
CHANnel3,-0.0456,3.096266
CHANnel3,-0.0455,3.1504
CHANnel3,-0.0454,3.141333
CHANnel3,-0.0453,3.064533
CHANnel3,-0.045200000000000004,3.0872
CHANnel3,-0.0451,2.982933
CHANnel3,-0.045000000000000005,3.037333
CHANnel3,-0.0449,2.987466
CHANnel3,-0.0448,3.0192
CHANnel3,-0.044700000000000004,3.0736
CHANnel3,-0.0446,3.0736
CHANnel3,-0.044500000000000005,3.0056
CHANnel3,-0.0444,3.028266
CHANnel3,-0.044300000000000006,2.982933
CHANnel3,-0.0442,3.014666
CHANnel3,-0.0441,3.100533
CHANnel3,-0.044000000000000004,3.091733
CHANnel3,-0.0439,3.141333
CHANnel3,-0.043800000000000006,3.164
CHANnel3,-0.0437,3.1232
CHANnel3,-0.0436,3.1096
CHANnel3,-0.043500000000000004,3.164
CHANnel3,-0.0434,3.145866
CHANnel3,-0.043300000000000005,3.118666
CHANnel3,-0.0432,3.159466
CHANnel3,-0.0431,3.105066
CHANnel3,-0.043000000000000003,3.164
CHANnel3,-0.0429,3.1096
CHANnel3,-0.042800000000000005,3.118666
CHANnel3,-0.0427,3.069066
CHANnel3,-0.0426,3.078133
CHANnel3,-0.0425,2.982933
CHANnel3,-0.0424,2.982933
CHANnel3,-0.042300000000000004,3.055466
CHANnel3,-0.0422,3.078133
CHANnel3,-0.0421,3.028266
CHANnel3,-0.042,3.055466
CHANnel3,-0.04190000000000001,2.996533
CHANnel3,-0.041800000000000004,2.987466
CHANnel3,-0.0417,3.06
CHANnel3,-0.0416,3.041866
CHANnel3,-0.0415,3.1232
CHANnel3,-0.041400000000000006,3.096266
CHANnel3,-0.0413,3.132266
CHANnel3,-0.0412,3.118666
CHANnel3,-0.041100000000000005,3.069066
CHANnel3,-0.041,3.050933
CHANnel3,-0.040900000000000006,3.1096
CHANnel3,-0.0408,3.1096
CHANnel3,-0.0407,3.055466
CHANnel3,-0.040600000000000004,3.105066
CHANnel3,-0.0405,3.069066
CHANnel3,-0.040400000000000005,3.064533
CHANnel3,-0.0403,3.096266
CHANnel3,-0.0402,3.105066
CHANnel3,-0.040100000000000004,3.064533
CHANnel3,-0.04,3.082666
